日期,測站,SO2測站值,NO2測站值,NO+NO2測站值,NOX測站值,O3測站值,PM10測站值,PM2.5測站值,SO2模擬值,NO2模擬值,NO+NO2模擬值,NOX模擬值,O3模擬值,PM10模擬值,PM2.5模擬值
2016/4/16,觀音,2.4,18.0,21.6,22.0,13.0,67.0,26.0,2.0072975,4.0003057,6.067954,6.067954,45.285225,20.509518,11.018951
2016/4/16,觀音,2.7,13.0,15.8,16.0,24.0,59.0,29.0,1.4138142,3.6801167,5.608939,5.608939,41.958767,18.792166,7.9668055
2016/4/16,觀音,2.3,6.7,7.5,7.5,45.0,54.0,25.0,1.1900921,4.3186846,6.4458327,6.4458327,37.527714,22.337666,7.5191717
2016/4/16,觀音,1.9,7.1,8.0,7.9,47.0,54.0,34.0,1.1957685,4.481984,6.3148756,6.3148756,33.201725,20.530949,6.969136
2016/4/16,觀音,2.0,9.1,10.2,10.0,40.0,69.0,44.0,1.290114,5.5087495,6.8057942,6.8057942,28.468569,19.415129,6.503248
2016/4/16,觀音,2.5,15.0,17.2,17.0,35.0,83.0,51.0,1.9676524,8.609035,9.523027,9.523026,23.276814,18.210377,6.1074085
2016/4/16,觀音,2.6,8.7,10.1,10.0,59.0,83.0,59.0,2.5240715,11.685799,12.684885,12.684885,20.289312,17.012283,6.7868605
2016/4/16,觀音,3.3,9.3,10.9,11.0,56.0,83.0,49.0,2.1338367,13.193664,14.491934,14.491934,16.438951,16.842505,7.232816
2016/4/16,觀音,2.4,12.0,15.2,15.0,44.0,66.0,39.0,2.0954309,13.169339,14.694058,14.694058,14.125794,18.406288,7.1801214
2016/4/16,觀音,2.1,3.3,4.1,4.1,41.0,56.0,26.0,2.3739026,13.268428,14.908233,14.908233,12.825924,17.931665,6.8612037
2016/4/16,觀音,2.9,4.0,4.9,4.9,31.0,38.0,19.0,2.6034396,14.427441,16.408636,16.408636,10.306289,16.897266,6.988114
2016/4/16,觀音,3.8,7.7,8.9,8.9,25.0,35.0,19.0,2.9785216,15.767736,18.231043,18.231041,8.450978,16.963932,7.007858
2016/4/16,觀音,2.7,6.2,7.1000000000000005,7.1,19.0,34.0,17.0,3.2749567,16.357195,18.91573,18.91573,8.897267,16.444792,6.549935
2016/4/16,觀音,2.2,5.0,5.7,5.8,17.0,38.0,18.0,2.3293223,15.5999975,17.698385,17.698385,11.960094,14.091665,6.0577574
2016/4/16,觀音,2.0,4.2,4.8,4.8,16.0,35.0,15.0,2.5064096,18.492607,20.469027,20.469027,11.568552,14.758339,6.8655815
2016/4/16,觀音,2.9,6.6,7.199999999999999,7.2,12.0,40.0,10.0,2.8134727,17.392757,18.447653,18.447655,11.826661,14.554661,8.125601
2016/4/16,觀音,2.0,7.7,8.4,8.3,11.0,38.0,8.0,3.4263628,15.617895,16.0613,16.0613,13.0514,17.993174,11.527236
2016/4/16,觀音,2.3,8.3,8.9,8.9,9.9,39.0,6.0,2.6569889,9.562348,10.345185,10.345185,19.40193,10.365975,6.6350126
2016/4/17,觀音,1.8,9.4,10.1,10.0,8.1,37.0,6.0,1.7093748,4.6927943,5.7308135,5.7308135,29.67862,2.7294888,1.5989274
2016/4/17,觀音,2.5,11.0,11.8,12.0,5.9,35.0,2.0,1.6233085,3.7549162,5.179146,5.1791453,36.579502,8.381812,4.3732553
2016/4/17,觀音,3.5,13.0,15.1,16.0,3.8,38.0,11.0,2.0556483,5.305472,7.958877,7.958877,38.958633,11.76083,6.716733
2016/4/17,觀音,4.0,18.0,36.0,35.0,1.6,39.0,12.0,1.9031688,6.23664,8.937338,8.937338,48.51252,17.482622,11.615139
2016/4/17,觀音,3.3,9.8,12.0,12.0,6.0,39.0,18.0,2.2286413,5.296829,6.905983,6.905983,64.053825,23.015223,15.454681
2016/4/17,觀音,2.7,10.0,11.5,12.0,10.0,37.0,16.0,3.0401318,4.466337,5.429509,5.429509,75.64861,27.897795,18.125546
2016/4/17,觀音,1.3,5.7,7.2,7.2,14.0,37.0,18.0,3.022834,4.124892,4.8320637,4.8320637,82.836105,30.187393,18.837317
2016/4/17,觀音,1.1,8.4,11.100000000000001,11.0,12.0,31.0,17.0,2.6152287,4.17688,4.642462,4.6424613,77.37975,30.437675,17.25498
2016/4/17,觀音,1.9,7.6,10.6,11.0,16.0,29.0,16.0,2.529338,5.5142207,6.0430617,6.0430617,75.20474,31.261604,18.691654
2016/4/17,觀音,4.8,13.0,17.5,18.0,21.0,33.0,20.0,2.5421643,7.2862353,7.627381,7.627381,70.504486,27.904058,17.298874
2016/4/17,觀音,4.4,15.0,19.2,20.0,24.0,51.0,29.0,2.793459,10.019956,10.163738,10.163737,63.768925,25.152328,15.966637
2016/4/17,觀音,5.1,13.0,16.8,17.0,35.0,55.0,27.0,2.6276062,10.60282,10.648237,10.648237,59.91408,25.644764,16.709766
2016/4/17,觀音,7.0,15.0,18.3,18.0,40.0,52.0,32.0,2.3674634,8.482531,8.539464,8.539463,52.20561,27.581928,16.68468
2016/4/17,觀音,3.6,11.0,13.1,13.0,53.0,47.0,24.0,2.0531855,12.943336,13.023328,13.023328,43.600544,29.43592,17.088188
2016/4/17,觀音,3.2,11.0,12.5,13.0,57.0,48.0,24.0,2.0566995,9.48097,9.54361,9.543609,51.021038,29.446903,17.105305
2016/4/17,觀音,2.6,10.0,11.4,11.0,58.0,47.0,20.0,2.4474447,8.502234,8.565387,8.565388,50.073215,29.013351,16.680487
2016/4/17,觀音,2.1,13.0,14.7,15.0,53.0,42.0,20.0,2.8987427,7.874483,7.9531984,7.9531984,46.228897,29.324173,17.463442
2016/4/17,觀音,2.7,18.0,19.5,19.0,48.0,42.0,21.0,3.4589255,10.571095,10.681007,10.681007,37.735588,29.359783,18.406988
2016/4/17,觀音,4.0,18.0,19.6,20.0,41.0,39.0,18.0,3.5524054,13.851013,14.01427,14.01427,32.664524,27.908482,17.951765
2016/4/17,觀音,7.6,24.0,25.7,26.0,33.0,42.0,21.0,2.7597353,14.946435,15.235082,15.235082,29.560535,24.934675,15.768038
2016/4/17,觀音,4.8,25.0,26.6,26.0,31.0,43.0,27.0,1.9742225,14.342092,14.848889,14.848889,26.92373,25.44934,15.72189
2016/4/17,觀音,6.6,22.0,23.6,24.0,31.0,57.0,24.0,1.2122877,16.440756,17.13996,17.13996,22.6261,18.660799,12.319909
2016/4/17,觀音,5.0,19.0,20.4,20.0,31.0,57.0,24.0,1.3021909,9.529333,9.987404,9.987405,30.180191,6.390606,4.6355147
2016/4/17,觀音,3.9,19.0,20.4,21.0,27.0,51.0,24.0,1.3562325,4.609988,4.935944,4.935944,42.80364,5.4325366,3.2213833
2016/4/18,觀音,3.9,19.0,20.3,20.0,25.0,39.0,24.0,1.7305131,4.407437,4.829144,4.829144,46.89071,2.198876,1.2844093
2016/4/18,觀音,3.0,18.0,19.2,19.0,20.0,39.0,20.0,1.8228035,5.139243,5.5770035,5.5770035,44.80054,2.8851442,2.0861237
2016/4/18,觀音,3.4,23.0,24.2,24.0,12.0,46.0,18.0,1.4865196,5.253947,5.676976,5.6769757,41.768875,4.8148575,3.526517
2016/4/18,觀音,2.1,7.7,8.2,8.2,46.0,49.0,20.0,1.5874412,3.411105,4.123835,4.123835,47.167824,4.058547,2.6036267
2016/4/18,觀音,1.3,4.6,5.199999999999999,5.1,70.0,44.0,15.0,0.97403175,2.1022096,2.5972006,2.5972006,51.44912,2.3206747,1.6683085
2016/4/18,觀音,2.2,6.8,7.3999999999999995,7.4,64.0,41.0,9.0,0.8136771,1.7677745,2.43605,2.4360497,50.292183,1.928118,1.428597
2016/4/18,觀音,5.6,17.0,18.2,18.0,52.0,44.0,5.0,0.86593616,2.0958037,2.5255148,2.5255148,48.349728,3.0306616,1.9778657
2016/4/18,觀音,4.0,20.0,21.4,21.0,45.0,43.0,6.0,0.86699724,2.7523143,3.0332727,3.033273,47.443344,3.2860355,2.2770195
2016/4/18,觀音,5.2,27.0,31.6,32.0,34.0,45.0,3.0,0.83253574,3.4615257,3.8686037,3.868604,46.263268,3.1979766,2.4284632
2016/4/18,觀音,2.3,16.0,18.1,18.0,49.0,33.0,6.0,0.99633414,4.2150717,4.7123756,4.712375,45.386158,2.850384,2.2575235
2016/4/18,觀音,2.2,9.6,10.7,11.0,59.0,34.0,5.0,1.0368747,4.157232,4.4850683,4.4850683,43.931725,3.0799127,2.2113135
2016/4/18,觀音,1.1,4.7,5.5,5.4,64.0,25.0,7.0,0.88215154,4.3446255,4.5391226,4.539122,44.358482,4.5508566,3.289569
2016/4/18,觀音,1.1,4.0,4.7,4.7,57.0,24.0,3.0,1.0309937,6.519772,6.699045,6.699045,43.829765,5.86628,4.277116
2016/4/18,觀音,1.0,3.6,4.3,4.3,57.0,22.0,11.0,2.095848,8.012871,8.1662655,8.166265,42.86633,3.8176434,2.2329645
2016/4/18,觀音,1.3,3.8,4.3999999999999995,4.4,57.0,30.0,9.0,2.2617598,7.9262834,8.065933,8.065932,42.05418,5.5363617,3.0850043
2016/4/18,觀音,1.8,5.3,6.2,6.1,58.0,37.0,8.0,1.8406827,5.3621225,5.479724,5.4797235,44.715687,8.070044,4.2633677
2016/4/18,觀音,6.0,15.0,16.2,16.0,52.0,37.0,1.0,1.5625236,4.4129806,4.5149126,4.5149126,45.48606,11.415496,5.3941655
2016/4/18,觀音,4.0,10.0,10.9,11.0,54.0,37.0,1.0,1.3875908,3.8360763,3.9243288,3.9243288,46.45658,13.014554,5.6789746
2016/4/18,觀音,4.8,13.0,13.8,14.0,51.0,37.0,7.0,1.3411232,3.6908448,3.7768934,3.7768931,46.363678,13.193443,5.873314
2016/4/18,觀音,5.8,18.0,19.0,19.0,45.0,38.0,7.0,1.4532844,3.9467816,4.0395727,4.0395727,45.218285,13.008947,5.902591
2016/4/18,觀音,9.2,19.0,20.0,20.0,46.0,37.0,10.0,1.595401,4.4283237,4.528926,4.528926,43.70462,13.055003,6.3152194
2016/4/18,觀音,7.8,21.0,21.7,22.0,42.0,37.0,10.0,1.9826219,5.484535,5.601686,5.601686,41.493416,13.273521,6.4201827
2016/4/18,觀音,3.4,20.0,20.8,21.0,31.0,40.0,12.0,2.4062717,7.086551,7.249736,7.249736,38.698257,13.920292,6.5630727
2016/4/18,觀音,8.4,25.0,25.7,26.0,29.0,36.0,16.0,3.1186178,9.756069,11.092138,11.092138,35.129417,15.070112,7.562155
2016/4/19,觀音,8.2,33.0,34.1,34.0,25.0,38.0,13.0,3.5711775,10.993349,14.713898,14.713899,35.389355,15.792262,8.192403
2016/4/19,觀音,15.0,30.0,31.4,31.0,32.0,41.0,15.0,2.895086,8.240419,11.712313,11.712313,40.615253,15.579048,7.8665357
2016/4/19,觀音,12.0,25.0,25.9,26.0,36.0,43.0,9.0,2.6183982,6.3648314,9.029096,9.029096,47.295353,15.496933,8.201932
2016/4/19,觀音,5.1,18.0,18.8,19.0,40.0,41.0,8.0,2.0803885,4.314234,5.9956145,5.9956145,52.991726,12.695589,6.641842
2016/4/19,觀音,6.5,22.0,22.7,23.0,37.0,40.0,11.0,2.033234,3.8622293,5.3069744,5.306975,55.89999,12.369484,6.465305
2016/4/19,觀音,4.4,16.0,16.7,17.0,42.0,42.0,13.0,1.8446904,3.036795,4.2055426,4.2055426,54.209816,11.107344,5.1362906
2016/4/19,觀音,7.0,27.0,30.1,30.0,30.0,42.0,16.0,1.9060432,3.378971,4.6149836,4.614983,55.187847,12.342278,5.702897
2016/4/19,觀音,4.3,11.0,13.6,14.0,46.0,41.0,11.0,1.915337,3.8866653,5.2274423,5.2274423,54.148815,11.9751625,5.657403
2016/4/19,觀音,4.9,9.8,12.100000000000001,12.0,50.0,37.0,18.0,1.976875,5.1309934,6.6775274,6.677527,52.399216,12.397952,5.961851
2016/4/19,觀音,6.2,11.0,13.4,13.0,53.0,38.0,17.0,2.1378438,8.046309,9.7754545,9.775455,48.841274,12.293312,6.48263
2016/4/19,觀音,2.6,6.1,7.699999999999999,7.7,59.0,43.0,15.0,2.290379,13.832032,15.063586,15.063585,41.491283,11.797142,7.0039873
2016/4/19,觀音,1.7,3.9,5.0,5.0,60.0,45.0,15.0,2.2547114,15.990492,16.165085,16.165085,34.66571,9.31834,5.6024246
2016/4/19,觀音,,,,,,47.0,11.0,2.5043101,13.19386,13.3609705,13.36097,34.127254,7.306201,4.343384
2016/4/19,觀音,1.5,2.6,3.3,3.2,62.0,43.0,13.0,3.0265224,13.833329,13.990031,13.990031,31.469189,7.0075893,4.2083707
2016/4/19,觀音,2.2,4.5,5.6,5.6,61.0,44.0,7.0,3.6758912,14.820386,14.957722,14.957722,29.771942,8.693284,5.0240154
2016/4/19,觀音,1.7,4.1,5.199999999999999,5.2,60.0,42.0,8.0,5.1298013,18.737568,18.854958,18.85496,24.982832,14.442726,8.271067
2016/4/19,觀音,1.5,4.4,5.300000000000001,5.3,60.0,42.0,11.0,7.0840483,23.919355,24.036064,24.036062,18.341799,24.556805,14.780574
2016/4/19,觀音,1.7,5.8,6.6,6.6,57.0,42.0,8.0,6.4986916,35.409294,36.519573,36.519577,8.828949,38.498936,27.75457
2016/4/19,觀音,5.6,23.0,24.2,24.0,35.0,50.0,8.0,1.2048697,35.73199,37.3038,37.3038,5.5457206,70.08545,56.917442
2016/4/19,觀音,14.0,44.0,45.8,45.0,16.0,50.0,15.0,0.438477,27.530373,28.428553,28.42855,8.698915,73.33355,59.57595
2016/4/19,觀音,7.4,34.0,35.6,36.0,21.0,46.0,18.0,1.6537247,26.107996,26.872084,26.872084,10.862371,38.887264,31.121298
2016/4/19,觀音,2.4,26.0,27.3,27.0,23.0,40.0,23.0,2.3528485,29.712078,31.218296,31.218296,7.6911907,18.990835,15.383034
2016/4/19,觀音,3.3,23.0,23.9,24.0,23.0,36.0,14.0,2.2436128,24.8241,25.586124,25.586123,13.297367,18.684675,14.646991
2016/4/19,觀音,3.3,30.0,30.9,31.0,12.0,39.0,17.0,2.1380036,24.159742,29.113308,29.11331,13.933636,11.184146,9.241969
2016/4/20,觀音,4.0,32.0,33.3,33.0,11.0,42.0,23.0,2.8253813,21.77719,31.868896,31.868896,17.79863,10.124676,8.220733
2016/4/20,觀音,3.3,28.0,29.1,29.0,8.6,47.0,23.0,3.2664504,18.429525,29.257336,29.257338,23.705666,15.186085,12.244304
2016/4/20,觀音,3.5,29.0,31.6,32.0,4.3,50.0,25.0,3.5236218,18.550873,30.139423,30.139421,30.057474,20.189222,16.499157
2016/4/20,觀音,3.7,26.0,28.2,28.0,4.9,52.0,26.0,3.0733209,15.835483,24.244835,24.244833,40.621788,21.540455,17.72807
2016/4/20,觀音,5.6,24.0,26.4,27.0,5.9,56.0,33.0,2.9040306,10.202942,14.184802,14.184802,58.300266,24.91035,19.912848
2016/4/20,觀音,3.6,20.0,21.7,21.0,7.1,60.0,35.0,2.399097,9.835029,13.079705,13.079705,69.143654,27.500189,21.041992
2016/4/20,觀音,4.1,18.0,23.0,23.0,16.0,64.0,27.0,2.02187,12.417036,16.359394,16.359394,68.26062,30.262495,22.559511
2016/4/20,觀音,4.4,12.0,13.9,14.0,39.0,65.0,28.0,1.8547955,17.579044,22.646751,22.646753,62.591255,31.79312,23.956823
2016/4/20,觀音,2.5,6.8,8.4,8.4,45.0,76.0,22.0,1.7635608,21.438501,26.626534,26.626535,57.865826,30.273067,23.469475
2016/4/20,觀音,3.4,8.0,9.5,9.5,48.0,79.0,24.0,1.9113165,26.806437,31.75785,31.75785,53.334827,32.280716,25.297932
2016/4/20,觀音,3.2,6.8,8.0,8.1,54.0,85.0,18.0,1.464512,29.005518,31.117657,31.117657,51.49979,32.30626,25.186382
2016/4/20,觀音,3.4,7.1,8.7,8.7,60.0,77.0,19.0,2.1765528,24.998556,25.138708,25.138708,49.25704,30.834595,23.790218
2016/4/20,觀音,2.7,6.4,7.6000000000000005,7.6,68.0,76.0,23.0,3.0905507,26.800882,26.94586,26.945862,42.28264,34.662167,26.58927
2016/4/20,觀音,2.0,6.5,7.5,7.5,75.0,74.0,34.0,4.004848,22.998495,23.129679,23.129679,39.71039,35.544403,27.202665
2016/4/20,觀音,1.5,5.4,6.2,6.2,76.0,73.0,37.0,3.5432334,16.752914,16.874231,16.874231,40.762527,33.771645,25.46537
2016/4/20,觀音,1.4,5.7,6.6000000000000005,6.6,75.0,67.0,43.0,3.03712,14.550908,14.65756,14.65756,40.477425,32.809628,23.042068
2016/4/20,觀音,1.3,11.0,11.9,12.0,70.0,63.0,34.0,3.5879197,15.014621,15.089986,15.089985,39.797913,37.331768,26.088072
2016/4/20,觀音,2.2,8.5,9.3,9.3,74.0,67.0,41.0,4.460733,15.358124,15.420219,15.420218,37.41203,43.671757,30.656292
2016/4/20,觀音,2.7,13.0,13.7,14.0,64.0,72.0,42.0,5.7755275,16.484205,16.547941,16.547941,31.025557,54.913387,37.922035
2016/4/20,觀音,1.2,10.0,10.7,11.0,64.0,73.0,50.0,7.3182745,18.873661,18.944906,18.944908,21.967432,78.478905,54.52982
2016/4/20,觀音,1.7,9.7,10.399999999999999,10.0,57.0,71.0,47.0,7.6173553,19.49338,19.587,19.587,19.039713,91.697716,64.03225
2016/4/20,觀音,1.8,9.7,10.399999999999999,10.0,54.0,72.0,46.0,7.171972,19.925617,20.077755,20.077753,17.978148,92.43228,63.69154
2016/4/20,觀音,3.6,28.0,28.9,29.0,28.0,84.0,49.0,8.119541,23.873133,24.428123,24.428123,14.326009,95.46136,65.00612
2016/4/20,觀音,3.4,29.0,30.0,30.0,13.0,99.0,58.0,5.209161,19.877598,24.388182,24.388182,19.161602,72.23393,47.77264
2016/4/21,觀音,3.2,23.0,24.1,24.0,21.0,97.0,55.0,3.591124,13.547988,20.162867,20.162867,22.38617,47.106926,29.23111
2016/4/21,觀音,2.8,25.0,25.8,26.0,15.0,79.0,55.0,2.658041,12.161272,18.473274,18.473274,29.746464,36.52612,22.284098
2016/4/21,觀音,3.3,22.0,22.9,23.0,17.0,60.0,45.0,2.0530899,10.568847,15.985376,15.985377,35.62378,28.998577,17.071102
2016/4/21,觀音,2.7,26.0,27.1,27.0,12.0,67.0,49.0,2.076764,7.9994535,12.808017,12.808018,34.56594,24.218502,12.611782
2016/4/21,觀音,2.4,16.0,16.5,17.0,28.0,76.0,52.0,2.9428594,8.103852,13.942014,13.942014,31.064663,25.837315,11.321613
2016/4/21,觀音,2.7,18.0,18.7,19.0,22.0,84.0,55.0,2.1670475,5.0846934,8.278585,8.278586,37.14723,24.05702,9.814796
2016/4/21,觀音,3.7,22.0,25.4,26.0,15.0,84.0,51.0,1.1955642,3.6276484,5.926942,5.9269414,35.80661,20.738613,7.7633896
2016/4/21,觀音,3.7,25.0,30.6,31.0,18.0,92.0,52.0,0.9246192,3.217374,5.202413,5.2024126,33.133205,19.28229,7.08994
2016/4/21,觀音,3.9,16.0,19.1,19.0,32.0,93.0,51.0,0.9300998,3.709752,5.7480717,5.7480717,32.07048,18.813972,7.0608234
2016/4/21,觀音,3.6,13.0,15.3,15.0,47.0,91.0,49.0,1.0491866,4.795517,7.0231895,7.023189,29.059025,19.68792,7.219315
2016/4/21,觀音,5.5,24.0,27.7,28.0,58.0,88.0,45.0,1.2213701,6.019434,7.5768785,7.576878,25.732302,18.677668,6.9540353
2016/4/21,觀音,5.1,17.0,19.5,19.0,70.0,90.0,48.0,1.6810971,7.92916,8.823378,8.823378,22.737062,18.707054,6.979061
2016/4/21,觀音,3.9,12.0,13.1,13.0,59.0,76.0,45.0,2.4501443,11.238685,12.25519,12.25519,19.835247,18.89318,7.370733
2016/4/21,觀音,2.2,19.0,23.8,24.0,39.0,63.0,35.0,3.4786875,15.908789,17.242052,17.242052,15.366756,19.854311,8.202698
2016/4/21,觀音,2.2,22.0,27.3,28.0,37.0,49.0,23.0,4.263018,20.84443,23.007435,23.007435,9.435652,21.467846,9.71019
2016/4/21,觀音,1.4,5.2,6.2,6.2,34.0,52.0,20.0,4.346428,24.496832,27.70359,27.70359,5.61157,23.688755,11.101421
2016/4/21,觀音,1.5,5.0,5.7,5.7,32.0,49.0,15.0,4.431406,25.0165,27.778038,27.778036,4.8489647,25.459122,11.906576
2016/4/21,觀音,1.7,6.2,6.9,7.0,29.0,47.0,12.0,4.578852,24.601032,26.045877,26.04588,4.3346663,28.69891,14.019469
2016/4/21,觀音,1.5,4.9,5.2,5.2,26.0,40.0,17.0,4.5881515,23.17388,23.710665,23.710665,4.8788085,32.818165,16.356962
2016/4/21,觀音,1.5,4.7,5.1000000000000005,5.1,24.0,36.0,19.0,6.6404586,24.921587,25.96318,25.96318,3.4000459,34.386604,17.607641
2016/4/21,觀音,2.3,6.4,6.800000000000001,6.8,21.0,42.0,24.0,7.8443995,24.608936,25.770378,25.770378,3.2987041,31.607206,18.263487
2016/4/21,觀音,3.2,10.0,10.5,11.0,17.0,46.0,16.0,4.934621,18.248888,18.73875,18.73875,8.973948,23.94172,14.90205
2016/4/21,觀音,3.0,10.0,10.5,11.0,17.0,44.0,15.0,1.4744047,16.161346,17.065702,17.065704,11.562086,14.654675,9.298327
2016/4/21,觀音,4.1,19.0,24.7,25.0,10.0,45.0,15.0,1.0543554,13.843044,18.078722,18.078722,14.334243,12.8764305,8.266889
2016/4/22,觀音,2.8,9.1,9.4,9.4,15.0,47.0,20.0,0.81947666,10.105469,16.635868,16.635868,18.331875,11.666939,7.495259
2016/4/22,觀音,3.0,8.9,9.200000000000001,9.2,14.0,50.0,24.0,0.779905,7.6860495,14.076719,14.076719,21.449446,14.048218,8.818304
2016/4/22,觀音,2.5,7.2,7.7,7.7,16.0,44.0,19.0,1.0453768,6.0706186,10.798534,10.798534,24.39019,15.23869,9.1964445
2016/4/22,觀音,2.6,17.0,20.8,20.0,13.0,39.0,19.0,1.0986909,5.4412613,9.604216,9.604216,26.89672,16.626312,10.091825
2016/4/22,觀音,2.1,12.0,12.9,13.0,17.0,36.0,17.0,1.0585386,5.295247,9.583288,9.583287,29.795979,16.410276,10.146771
2016/4/22,觀音,1.8,13.0,14.1,14.0,17.0,36.0,20.0,1.0282313,5.03082,8.55064,8.55064,33.78876,18.43912,11.443127
2016/4/22,觀音,3.9,15.0,18.9,19.0,13.0,39.0,21.0,0.9811309,5.47052,8.84292,8.84292,36.507042,19.211842,11.91254
2016/4/22,觀音,4.1,14.0,18.3,18.0,14.0,46.0,23.0,0.852576,5.5948944,8.554262,8.554262,38.053116,19.86282,12.139719
2016/4/22,觀音,3.5,,,,18.0,53.0,23.0,0.8884631,7.375124,10.583007,10.583007,37.531914,20.416422,12.936385
2016/4/22,觀音,3.6,11.0,14.9,14.0,22.0,61.0,29.0,1.0092,9.478841,12.542997,12.542998,34.62529,19.828436,12.821769
2016/4/22,觀音,,,,,,64.0,35.0,1.3184624,11.27328,12.738194,12.738194,31.015877,19.89491,12.958477
2016/4/22,觀音,,,,,,,,1.2019484,12.106938,12.4008045,12.400805,27.328472,17.986126,11.602408
2016/4/22,觀音,3.4,,,,33.0,65.0,36.0,1.2741654,6.9955473,7.2218294,7.2218294,29.505949,15.54034,9.261786
2016/4/22,觀音,2.6,14.0,17.2,17.0,42.0,62.0,32.0,1.931139,9.654699,9.871121,9.87112,25.094357,15.771482,9.243373
2016/4/22,觀音,2.2,15.0,17.3,18.0,46.0,57.0,31.0,2.4198563,12.751776,12.957052,12.957052,20.495296,18.851889,11.234093
2016/4/22,觀音,2.3,16.0,17.6,17.0,49.0,55.0,32.0,2.558915,13.192046,13.358064,13.358064,19.713865,22.220963,13.803201
2016/4/22,觀音,2.7,9.2,10.1,10.0,58.0,56.0,37.0,3.3047497,14.290201,14.421925,14.421925,17.89183,25.708784,16.529736
2016/4/22,觀音,1.9,8.5,9.2,9.2,56.0,54.0,39.0,4.41095,16.373737,16.546257,16.546257,14.845164,31.976307,20.77278
2016/4/22,觀音,2.3,13.0,13.8,14.0,48.0,56.0,43.0,5.8595204,27.428059,31.777672,31.777672,3.1116884,30.737879,20.004648
2016/4/22,觀音,2.1,15.0,15.9,16.0,38.0,53.0,41.0,6.4034743,28.29433,35.988277,35.988274,0.7405391,32.280876,20.532568
2016/4/22,觀音,3.1,13.0,13.8,14.0,39.0,60.0,41.0,6.816659,23.43678,24.862463,24.862463,2.5979538,35.376648,21.340057
2016/4/22,觀音,3.4,9.2,9.899999999999999,9.9,56.0,61.0,40.0,5.9325914,21.340706,21.953371,21.953371,4.4563513,34.92086,20.502764
2016/4/22,觀音,3.3,8.1,8.9,8.9,53.0,63.0,39.0,4.79723,19.830246,20.767443,20.76744,6.406177,33.40846,20.365618
2016/4/22,觀音,3.2,8.3,8.9,8.9,49.0,59.0,37.0,3.4779673,13.180736,16.351486,16.351488,14.292255,28.845268,18.504105
2016/4/23,觀音,2.7,7.3,8.0,8.0,47.0,59.0,39.0,3.3350592,11.128882,17.17872,17.17872,16.945019,28.709078,17.810955
2016/4/23,觀音,2.6,9.0,9.7,9.7,41.0,60.0,37.0,4.580683,10.413588,18.430061,18.430061,20.598372,23.508352,13.278266
2016/4/23,觀音,8.2,55.0,56.7,56.0,17.0,77.0,44.0,4.597261,8.916358,16.533373,16.533373,23.314674,20.01439,10.809801
2016/4/23,觀音,8.4,32.0,33.9,34.0,5.7,88.0,50.0,3.1325543,6.6484094,12.076358,12.076358,27.277668,18.567493,9.805096
2016/4/23,觀音,4.4,29.0,33.0,33.0,1.7,92.0,57.0,1.8148556,4.8370547,8.549139,8.54914,31.124685,16.258385,8.453863
2016/4/23,觀音,3.1,19.0,21.0,21.0,4.4,80.0,50.0,1.2968693,3.975513,6.762372,6.762372,34.18308,14.55543,7.625115
2016/4/23,觀音,4.2,17.0,22.4,22.0,5.6,73.0,38.0,1.1771207,4.104612,6.5615034,6.5615034,38.158756,16.523436,8.514305
2016/4/23,觀音,5.4,17.0,25.5,25.0,7.8,68.0,29.0,1.0301285,4.3736067,6.905137,6.9051375,36.565807,15.975948,7.898382
2016/4/23,觀音,5.0,15.0,24.0,24.0,12.0,59.0,22.0,0.8503499,4.3182783,6.6695433,6.6695437,33.015133,14.446554,7.3904977
2016/4/23,觀音,3.8,10.0,15.1,15.0,23.0,48.0,22.0,0.90163213,4.864688,6.597216,6.597216,30.949558,15.460866,8.058873
2016/4/23,觀音,5.4,9.9,13.3,13.0,32.0,42.0,22.0,1.0375727,5.7144156,6.7511024,6.7511024,29.843855,16.770191,8.8020525
2016/4/23,觀音,5.9,11.0,13.3,13.0,52.0,48.0,24.0,1.2665032,6.499027,7.101179,7.1011796,27.91287,19.143354,9.702116
2016/4/23,觀音,3.5,7.7,9.1,9.1,56.0,50.0,23.0,1.6104126,7.8537035,8.555915,8.555915,23.230171,20.148306,9.815272
2016/4/23,觀音,3.7,10.0,11.3,11.0,52.0,61.0,24.0,3.5444393,13.020911,13.931586,13.931586,16.414825,21.379078,10.532475
2016/4/23,觀音,3.5,9.8,11.0,11.0,52.0,59.0,25.0,4.3134494,17.084295,18.004652,18.004652,14.023781,23.661959,11.570864
2016/4/23,觀音,2.0,9.1,11.3,11.0,29.0,56.0,22.0,4.2310224,16.679724,17.154924,17.154924,14.235897,27.345936,13.247067
2016/4/23,觀音,1.8,4.6,5.8999999999999995,5.9,35.0,43.0,13.0,3.549738,14.354162,14.508471,14.50847,15.084176,29.406569,14.851486
2016/4/23,觀音,1.8,7.8,8.8,8.9,31.0,34.0,9.0,3.4679313,17.287357,17.598297,17.598297,12.055902,29.435005,14.351188
2016/4/23,觀音,2.0,8.8,9.700000000000001,9.7,24.0,30.0,15.0,3.6014903,21.112131,22.570642,22.570642,5.7030983,25.281319,12.538787
2016/4/23,觀音,2.3,8.2,9.1,9.1,22.0,35.0,17.0,4.5035906,20.38402,22.56835,22.568348,3.7528226,23.585087,11.200555
