序號,縣市,鄉鎮市區,測站,監測日期,測項(單位),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
406,桃園市,觀音區,觀音,2016/4/7,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,桃園市,觀音區,觀音,2016/4/7,小時風向值 WD_HR (degrees),243,252,249,248,235,197,239,256,252,242,256,276,261,248,250,247,237,237,236,227,226,225,233,244
408,桃園市,觀音區,觀音,2016/4/7,一氧化氮 NO (ppb),1.6,1.7,1.6,0.9,0.7,5.1,6.5,5.7,6.1,6.6,5.8,7.4,4.4,3.1,2.4,1.8,0.9,0.8,0.8,0.7,0.8,0.8,0.7,0.7
409,桃園市,觀音區,觀音,2016/4/7,細懸浮微粒 PM 2.5  (μg/m 3 ),35,27,19,15,16,20,21,18,19,26,31,34,26,19,34,55*,67*,43,20,17,20,19,20,22
410,桃園市,觀音區,觀音,2016/4/6,二氧化硫 SO2 (ppb),5.4,5.2,5.6,3.9,4,3.5,3.5,3.6,2.8,3.5,3.2,2.5,2.5,2.6,2.2,3.1,2.2,2.3,1.8,1.7,1.5,1.3,1.7,2.7
411,桃園市,觀音區,觀音,2016/4/6,二氧化氮 NO2 (ppb),39,35,35,21,23,32,28,19,11,10,9.9,11,8.8,7.3,5.7,12,10,9.2,9.4,7,7.8,9.2,9.7,11
412,桃園市,觀音區,觀音,2016/4/6,相對濕度 RH (percent),91,92,92,92,92,92,92,91,85,80,75,71,74,73,78,83,87,90,91,92,92,92,92,90
413,桃園市,觀音區,觀音,2016/4/6,一氧化碳 CO (ppm),0.83,0.85,0.82,0.51,0.51,0.55,0.61,0.54,0.36,0.33,0.33,0.34,0.3,0.28,0.25,0.23,0.22,0.23,0.22,0.23,0.28,0.29,0.29,0.26
414,桃園市,觀音區,觀音,2016/4/6,臭氧 O3 (ppb),1.1,1.2,1.2,6.9,7,3.3,4.1,12,20,24,32,37,47,51,49,33,30,28,27,27,25,22,22,17
415,桃園市,觀音區,觀音,2016/4/6,懸浮微粒 PM 10  (μg/m 3 ),108,100,93,95,93,95,97,102,100,89,78,66,60,54,51,46,52,52,56,55,66,81,83,77
416,桃園市,觀音區,觀音,2016/4/6,氮氧化物 NOx (ppb),59,63,63,24,25,37,38,29,18,16,15,16,12,10,7.9,15,12,11,11,8.8,9.9,11,11,12
417,桃園市,觀音區,觀音,2016/4/6,風速 WIND_SPEED (m/sec),0.4,0.5,0.8,0.8,0.9,0.4,1.3,2.1,2,2.8,2.9,3.7,1.9,2.7,2.5,2.1,2.3,1.6,1.9,1,1,0.9,1.8,2.9
418,桃園市,觀音區,觀音,2016/4/6,溫度 AMB_TEMP (℃),22,21,21,21,21,21,21,22,24,25,26,27,26,27,25,24,23,22,22,22,23,23,24,24
419,桃園市,觀音區,觀音,2016/4/6,風向 WIND_DIREC (degrees),207,191,59,93,127,56,256,257,235,243,247,264,260,278,260,273,317,279,213,222,186,184,188,237
420,桃園市,觀音區,觀音,2016/4/6,小時風速值 WS_HR (m/sec),0.3,0.3,0.2,0.8,0.8,0.8,0.6,1.7,1.7,2.5,2.7,3.9,2.4,1.9,2.3,1.6,1.6,1.3,1.2,1.1,0.9,0.8,1.5,2
421,桃園市,觀音區,觀音,2016/4/6,酸雨 PH_RAIN (pH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,桃園市,觀音區,觀音,2016/4/6,導電度 RAIN_COND (μmho/cm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,桃園市,觀音區,觀音,2016/4/6,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,桃園市,觀音區,觀音,2016/4/6,小時風向值 WD_HR (degrees),188,139,119,85,96,111,259,253,246,244,238,259,265,269,270,276,307,306,244,208,182,185,188,214
425,桃園市,觀音區,觀音,2016/4/6,一氧化氮 NO (ppb),20,27,28,2.8,2,4.9,9.9,10,6.6,6.2,5,4.7,3.2,2.9,2.2,3.2,2.3,2,1.6,1.8,2,1.7,1.7,1.7
426,桃園市,觀音區,觀音,2016/4/6,細懸浮微粒 PM 2.5  (μg/m 3 ),60,47,52,44,44,39,40,48,47,45,40,39,46,44,41,37,38,34,37,35,42,44,43,41
427,桃園市,觀音區,觀音,2016/4/5,二氧化硫 SO2 (ppb),3,3.2,2.8,2.7,2.4,2.8,2.9,4.3,4.6,4.4,3.1,3.1,7.6,6.7,4.9,2.5,2.7,4.6,4.5,4.9,5.2,8.7,7.3,5.2
428,桃園市,觀音區,觀音,2016/4/5,二氧化氮 NO2 (ppb),8.6,6,7,8.8,5.2,5.3,6.9,11,14,13,13,11,17,13,12,7.5,8.4,15,17,18,22,38,40,42
429,桃園市,觀音區,觀音,2016/4/5,相對濕度 RH (percent),92,92,92,92,92,92,92,92,91,89,92,91,89,80,78,82,86,89,90,91,91,89,88,91
430,桃園市,觀音區,觀音,2016/4/5,一氧化碳 CO (ppm),0.37,0.35,0.36,0.28,0.28,0.27,0.27,0.32,0.38,0.35,0.32,0.28,0.3,0.28,0.29,0.26,0.26,0.29,0.35,0.3,0.42,0.6,0.8,0.74
431,桃園市,觀音區,觀音,2016/4/5,臭氧 O3 (ppb),24,28,26,35,40,40,36,32,29,33,31,35,31,40,49,52,47,36,33,29,19,6.3,2.1,1
432,桃園市,觀音區,觀音,2016/4/5,懸浮微粒 PM 10  (μg/m 3 ),58,40,44,44,63,62,78,81,88,85,75,66,69,73,78,68,68,63,65,68,81,103,115,119
433,桃園市,觀音區,觀音,2016/4/5,氮氧化物 NOx (ppb),9.4,6.5,7.6,9.3,5.6,5.7,7.4,12,17,15,15,12,23,16,14,8.6,9,17,18,19,23,44,51,51
434,桃園市,觀音區,觀音,2016/4/5,風速 WIND_SPEED (m/sec),1.9,0.8,1,1.9,1.6,2.1,1.7,2.2,1.6,2.8,2.2,2.1,1.1,1.9,2.7,2.1,1,1.3,1.8,2,1.1,0.8,1.3,0.4
435,桃園市,觀音區,觀音,2016/4/5,溫度 AMB_TEMP (℃),22,21,21,21,20,20,20,21,22,22,20,20,21,23,24,23,22,22,21,21,21,22,23,22
436,桃園市,觀音區,觀音,2016/4/5,風向 WIND_DIREC (degrees),41,50,35,46,48,48,53,99,345,297,14,38,24,20,316,332,338,83,60,91,89,134,45,318
437,桃園市,觀音區,觀音,2016/4/5,小時風速值 WS_HR (m/sec),0.7,0.8,0.5,1.2,1.7,1.6,1.5,1.6,0.7,0.8,0.7,1,0.9,0.7,1.3,1.4,1,1,1.1,1.3,1.8,1.2,0.5,0.3
438,桃園市,觀音區,觀音,2016/4/5,酸雨 PH_RAIN (pH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,桃園市,觀音區,觀音,2016/4/5,導電度 RAIN_COND (μmho/cm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,桃園市,觀音區,觀音,2016/4/5,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,桃園市,觀音區,觀音,2016/4/5,小時風向值 WD_HR (degrees),35,48,41,42,49,48,51,67,73,333,325,29,61,39,322,308,312,48,52,73,91,125,86,22
442,桃園市,觀音區,觀音,2016/4/5,一氧化氮 NO (ppb),0.8,0.5,0.6,0.5,0.4,0.4,0.6,1.3,3.1,2.6,2,1.7,5.9,3.4,2.3,1.1,0.7,1.3,1,1,1.1,6,11,9.1
443,桃園市,觀音區,觀音,2016/4/5,細懸浮微粒 PM 2.5  (μg/m 3 ),36,27,24,29,24,34,27,32,27,43,43,48,43,43,41,38,36,33,38,40,48,42,57,52
444,桃園市,觀音區,觀音,2016/4/4,二氧化硫 SO2 (ppb),3.5,3.2,2.8,2.9,2.9,2.6,2.2,2.3,2.4,3.2,4.5,3.8,2.8,2.4,5.1,5.1,6.6,4.4,4.3,4.6,3.5,2.4,4,4.5
445,桃園市,觀音區,觀音,2016/4/4,二氧化氮 NO2 (ppb),9.8,21,20,8.2,8.2,8.9,12,8.9,11,11,11,11,10,11,14,15,17,15,22,24,16,15,28,28
446,桃園市,觀音區,觀音,2016/4/4,相對濕度 RH (percent),92,92,92,92,92,92,92,92,90,77,73,81,90,92,92,92,92,92,91,91,91,91,90,92
447,桃園市,觀音區,觀音,2016/4/4,一氧化碳 CO (ppm),0.3,0.37,0.36,0.32,0.29,0.31,0.39,0.35,0.4,0.39,0.4,0.42,0.33,0.32,0.34,0.36,0.39,0.41,0.45,0.46,0.44,0.47,0.52,0.51
448,桃園市,觀音區,觀音,2016/4/4,臭氧 O3 (ppb),21,9.6,8.8,15,20,18,14,19,19,23,27,30,24,22,17,16,19,30,21,19,22,18,4.2,4.8
449,桃園市,觀音區,觀音,2016/4/4,懸浮微粒 PM 10  (μg/m 3 ),47,60,62,62,64,62,60,52,61,59,63,64,51,59,53,70,63,79,82,80,67,57,65,62
450,桃園市,觀音區,觀音,2016/4/4,氮氧化物 NOx (ppb),9.9,22,21,8.5,8.4,9.4,13,11,14,14,13,15,13,13,18,18,20,17,23,26,17,16,30,30
451,桃園市,觀音區,觀音,2016/4/4,風速 WIND_SPEED (m/sec),0.6,0.5,1,0.7,0.7,0.6,1.2,1.2,1.9,2.4,2.9,2.4,1.9,2.6,2,1.6,2.6,2.5,2.8,2.8,1.7,0.6,0.4,1.1
452,桃園市,觀音區,觀音,2016/4/4,溫度 AMB_TEMP (℃),23,23,23,23,22,22,22,23,24,26,27,25,22,22,21,21,21,21,21,21,21,21,22,21
453,桃園市,觀音區,觀音,2016/4/4,風向 WIND_DIREC (degrees),118,4.1,6.6,245,344,244,212,173,212,238,298,305,344,53,55,72,69,85,84,86,93,21,102,315
454,桃園市,觀音區,觀音,2016/4/4,小時風速值 WS_HR (m/sec),0.6,0.2,0.4,0.4,1,0.1,0.4,1.1,1.1,1.9,2.1,2.1,1,1.4,2.1,1.8,2.2,2.3,2.2,2.6,2.3,0.5,0.3,0.8
455,桃園市,觀音區,觀音,2016/4/4,酸雨 PH_RAIN (pH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,桃園市,觀音區,觀音,2016/4/4,導電度 RAIN_COND (μmho/cm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,桃園市,觀音區,觀音,2016/4/4,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,桃園市,觀音區,觀音,2016/4/4,小時風向值 WD_HR (degrees),173,112,58,296,305,180,220,186,188,237,240,294,317,40,57,54,62,89,83,86,94,55,22,318
459,桃園市,觀音區,觀音,2016/4/4,一氧化氮 NO (ppb),0.2,0.6,0.4,0.3,0.3,0.5,1.2,1.6,2.9,2.7,2.6,3.1,3.2,2.6,3.9,2.3,2.7,1.9,1.4,1.8,0.8,0.8,2.5,2.5
460,桃園市,觀音區,觀音,2016/4/4,細懸浮微粒 PM 2.5  (μg/m 3 ),22,31,29,46,38,42,33,43,39,44,37,41,37,38,35,39,44,44,47,45,42,38,42,41
461,桃園市,觀音區,觀音,2016/4/3,二氧化硫 SO2 (ppb),3.2,4.4,5.9,5.1,5.1,4.9,4.7,5.4,5.5,3.2,3.4,4.3,3.4,2.7,1.8,1.7,1.6,1.6,1.7,3.2,3,1.9,2.1,2.8
462,桃園市,觀音區,觀音,2016/4/3,二氧化氮 NO2 (ppb),31,22,24,23,24,20,12,12,16,11,15,11,11,18,25,8.7,8.7,7.2,8.3,9.3,9.6,11,9.3,8.3
463,桃園市,觀音區,觀音,2016/4/3,相對濕度 RH (percent),86,86,88,89,91,92,92,86,78,71,73,77,80,85,88,84,85,88,92,92,92,91,91,92
464,桃園市,觀音區,觀音,2016/4/3,一氧化碳 CO (ppm),0.56,0.54,0.65,0.63,0.59,0.55,0.51,0.52,0.48,0.41,0.46,0.42,0.39,0.46,0.36,0.32,0.32,0.3,0.31,0.33,0.38,0.3,0.27,0.28
465,桃園市,觀音區,觀音,2016/4/3,臭氧 O3 (ppb),12,16,9.6,10,11,18,28,34,32,45,50,60,63,49,36,45,41,41,37,31,31,30,30,26
466,桃園市,觀音區,觀音,2016/4/3,懸浮微粒 PM 10  (μg/m 3 ),95,96,95,97,96,101,103,105,96,83,73,72,77,80,84,78,69,56,47,42,47,47,41,36
467,桃園市,觀音區,觀音,2016/4/3,氮氧化物 NOx (ppb),32,24,26,24,24,20,12,13,18,13,16,12,11,19,28,9.6,8.8,7.1,8.2,9.4,9.8,11,9.5,8.4
468,桃園市,觀音區,觀音,2016/4/3,風速 WIND_SPEED (m/sec),1.8,1.3,0.7,1.8,2.3,2.8,3.2,3.7,3.6,6.5,6.5,7.2,7.5,7.9,7.5,6.4,6,3.4,4.5,3.4,3.6,5.2,2.8,0.6
469,桃園市,觀音區,觀音,2016/4/3,溫度 AMB_TEMP (℃),22,22,22,22,22,22,22,24,25,26,26,26,26,25,24,25,25,24,24,23,24,24,24,23
470,桃園市,觀音區,觀音,2016/4/3,風向 WIND_DIREC (degrees),188,192,234,209,221,228,231,218,225,245,256,245,255,261,252,236,237,240,245,242,247,253,244,205
471,桃園市,觀音區,觀音,2016/4/3,小時風速值 WS_HR (m/sec),1.5,1.6,0.6,1.7,1.9,2.3,3.1,3.6,3.3,5,6,6.4,7.9,7.8,8.2,6.4,5.7,4.6,4.6,3.7,3.4,4,4,1.4
472,桃園市,觀音區,觀音,2016/4/3,酸雨 PH_RAIN (pH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,桃園市,觀音區,觀音,2016/4/3,導電度 RAIN_COND (μmho/cm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,桃園市,觀音區,觀音,2016/4/3,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,桃園市,觀音區,觀音,2016/4/3,小時風向值 WD_HR (degrees),188,193,193,212,214,226,231,234,223,243,255,249,249,257,257,244,243,234,252,226,243,251,252,212
476,桃園市,觀音區,觀音,2016/4/3,一氧化氮 NO (ppb),1.9,1.9,2,0.5,0.5,0.3,0.3,0.8,1.9,1.5,1.3,0.9,0.2,1.1,3.5,0.9,0.2,-0.1,-0.1,0.1,0.2,0.1,0.2,0.2
477,桃園市,觀音區,觀音,2016/4/3,細懸浮微粒 PM 2.5  (μg/m 3 ),58,63,61,63,62,66,63,63,48,43,37,43,46,46,44,40,32,29,25,27,25,25,22,24
478,桃園市,觀音區,觀音,2016/4/2,二氧化硫 SO2 (ppb),3.2,5.7,5.3,3.7,3.1,2.5,2.1,3.4,5.3,4.8,3.9,4.1,3.7,4.7,5,4.2,4.7,5.8,3.3,3.1,3.1,3.4,3.4,3.4
479,桃園市,觀音區,觀音,2016/4/2,二氧化氮 NO2 (ppb),56,47,44,8.1,6.7,6,7.9,11,14,11,11,10,8.1,11,16,13,16,25,19,18,19,18,20,28
480,桃園市,觀音區,觀音,2016/4/2,相對濕度 RH (percent),83,85,90,92,92,92,92,92,91,87,80,79,80,79,82,82,87,86,88,88,89,87,83,85
481,桃園市,觀音區,觀音,2016/4/2,一氧化碳 CO (ppm),1.29,1.28,1.15,0.52,0.37,0.38,0.49,0.44,0.39,0.38,0.41,0.37,0.33,0.35,0.36,0.35,0.37,0.45,0.43,0.48,0.51,0.54,0.52,0.58
482,桃園市,觀音區,觀音,2016/4/2,臭氧 O3 (ppb),1.5,1.4,2.3,34,42,44,43,43,40,44,47,53,61,60,57,61,56,42,45,40,33,29,28,16
483,桃園市,觀音區,觀音,2016/4/2,懸浮微粒 PM 10  (μg/m 3 ),97,88,85,79,72,53,42,44,61,54,61,62,59,57,60,55,43,41,49,53,64,80,98,98
484,桃園市,觀音區,觀音,2016/4/2,氮氧化物 NOx (ppb),79,67,60,9.6,8.1,7.3,9.4,13,16,14,14,13,10,13,18,15,18,27,21,19,20,19,21,29
485,桃園市,觀音區,觀音,2016/4/2,風速 WIND_SPEED (m/sec),0.6,1.6,1.5,1.4,1.2,0.8,1.3,1.3,0.9,0.8,2.1,2.4,2,2,1.3,1.9,0.8,1,0.5,0.7,1,2,1.5,1.5
486,桃園市,觀音區,觀音,2016/4/2,溫度 AMB_TEMP (℃),21,20,20,20,19,19,20,20,20,21,23,23,22,23,22,22,21,21,21,21,21,22,23,22
487,桃園市,觀音區,觀音,2016/4/2,風向 WIND_DIREC (degrees),153,232,254,240,243,208,261,309,42,328,310,310,279,301,299,304,76,320,264,188,193,202,219,207
488,桃園市,觀音區,觀音,2016/4/2,小時風速值 WS_HR (m/sec),0.7,0.9,1.5,1.3,1.1,1,0.9,0.9,0.5,0.7,0.9,1.7,1.9,1.4,1.2,1.4,0.9,0.6,0.3,0.2,0.9,1.4,1.8,1.5
489,桃園市,觀音區,觀音,2016/4/2,酸雨 PH_RAIN (pH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,桃園市,觀音區,觀音,2016/4/2,導電度 RAIN_COND (μmho/cm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,桃園市,觀音區,觀音,2016/4/2,降雨強度 RAIN_INT (㎜),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,桃園市,觀音區,觀音,2016/4/2,小時風向值 WD_HR (degrees),109,213,239,245,236,236,248,302,342,306,288,305,300,299,306,302,319,49,333,203,195,195,209,221
493,桃園市,觀音區,觀音,2016/4/2,一氧化氮 NO (ppb),23,20,16,1.6,1.4,1.3,1.5,1.6,2.5,3.2,2.9,2.9,2.4,2.5,2.7,2.9,1.9,2.1,1.8,1.6,1.6,1.7,1.6,1.7
494,桃園市,觀音區,觀音,2016/4/2,細懸浮微粒 PM 2.5  (μg/m 3 ),50,48,51,55,51,43,39,42,37,36,32,38,37,44,46,53,43,46,45,53,52,59,61,63
495,桃園市,觀音區,觀音,2016/4/1,二氧化硫 SO2 (ppb),,,,,,,3.8,5,5.2,3.9,1.2,0.8,0.7,2.9,6.4,6,4.5,5.5,2.8,6.3,5.8,8.4,13,15
496,桃園市,觀音區,觀音,2016/4/1,二氧化氮 NO2 (ppb),,,,,,,5.7,22,15,9.7,8.4,7.5,6.3,13,20,23,25,30,31,50,53,58,59,57
497,桃園市,觀音區,觀音,2016/4/1,相對濕度 RH (percent),,,,,,,84,83,79,78,75,74,77,76,72,71,74,78,82,81,77,79,81,82
498,桃園市,觀音區,觀音,2016/4/1,一氧化碳 CO (ppm),,,,,,,0.51,0.55,0.51,0.42,0.43,0.41,0.39,0.42,0.48,0.57,0.47,0.57,0.65,0.87,1.12,1.14,1.29,1.31
499,桃園市,觀音區,觀音,2016/4/1,臭氧 O3 (ppb),1.9,,,,,,18,31,44,50,61,66,67,62,63,59,54,44,37,14,5.7,2.2,1.7,1.7
500,桃園市,觀音區,觀音,2016/4/1,懸浮微粒 PM 10  (μg/m 3 ),,,,,,,91,54,58,54,55,56,58,56,62,68,77,66,67,74,86,94,95,106
501,桃園市,觀音區,觀音,2016/4/1,氮氧化物 NOx (ppb),,,,,,,7.1,25,18,12,10,8.9,7.6,15,23,26,27,32,33,54,58,66,78,77
502,桃園市,觀音區,觀音,2016/4/1,風速 WIND_SPEED (m/sec),,,,,,,2.4,2.4,2.9,3.2,3.9,3.5,5.2,4.2,4.1,2.1,1.7,0.9,0.5,1.7,2,1.4,1.6,2
503,桃園市,觀音區,觀音,2016/4/1,溫度 AMB_TEMP (℃),,,,,,,19,19,20,21,21,22,22,22,23,23,22,22,21,22,22,22,21,21
504,桃園市,觀音區,觀音,2016/4/1,風向 WIND_DIREC (degrees),,,,,,,96,90,51,53,46,52,47,52,50,62,50,35,54,118,120,140,114,114
505,桃園市,觀音區,觀音,2016/4/1,小時風速值 WS_HR (m/sec),,,,,,,2.4,2.2,2.8,3.1,3.3,3.2,4.4,4.4,3.4,2.3,1.7,1,0.4,0.9,1.4,1.4,1.5,1.8
506,桃園市,觀音區,觀音,2016/4/1,酸雨 PH_RAIN (pH),,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,桃園市,觀音區,觀音,2016/4/1,導電度 RAIN_COND (μmho/cm),,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,桃園市,觀音區,觀音,2016/4/1,降雨強度 RAIN_INT (㎜),,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,桃園市,觀音區,觀音,2016/4/1,小時風向值 WD_HR (degrees),,,,,,,87,91,73,50,51,53,48,49,58,53,51,46,46,104,114,129,125,113
510,桃園市,觀音區,觀音,2016/4/1,一氧化氮 NO (ppb),,,,,,,1.4,3.1,2.6,2.1,1.6,1.4,1.3,1.8,2.9,3,2.7,2.3,1.7,3.7,5.8,8.1,19,20
511,桃園市,觀音區,觀音,2016/4/1,細懸浮微粒 PM 2.5  (μg/m 3 ),0#,,,,,,45,35,24,31,28,32,27,29,39,43,43,35,34,41,35,53,52,69
