日期,測站,SO2測站值,NO2測站值,NO+NO2測站值,NOX測站值,O3測站值,PM10測站值,PM2.5測站值,SO2模擬值,NO2模擬值,NO+NO2模擬值,NOX模擬值,O3模擬值,PM10模擬值,PM2.5模擬值
2016/7/8,觀音,2.9,7.3,10.5,10.0,14.0,29.0,7.0,1.1874138,8.743345,9.598668,9.598669,16.993366,9.591435,3.8459568
2016/7/8,觀音,3.1,6.4,9.7,9.7,14.0,33.0,7.0,1.3211017,8.496127,8.946606,8.946606,17.185932,7.607424,3.0420482
2016/7/8,觀音,3.0,9.1,12.899999999999999,13.0,11.0,33.0,10.0,1.100883,5.548342,5.8614397,5.861439,21.820002,4.520157,1.6826415
2016/7/8,觀音,3.0,6.5,9.9,9.9,12.0,38.0,6.0,1.3035486,5.956605,6.2507772,6.2507772,21.954456,7.4534793,2.4291654
2016/7/8,觀音,3.1,5.7,8.1,8.1,13.0,33.0,7.0,1.5826504,7.0005493,7.267823,7.2678227,20.932608,8.202871,2.8933437
2016/7/8,觀音,3.1,5.5,8.0,7.9,12.0,23.0,1.0,1.4018873,5.4577584,5.641922,5.641922,25.16807,5.837869,2.274768
2016/7/8,觀音,3.4,8.0,10.7,11.0,9.9,27.0,1.0,1.2458311,5.010568,5.1057115,5.1057115,29.956493,6.39631,2.8179786
2016/7/8,觀音,3.2,9.1,12.0,12.0,11.0,25.0,2.0,2.0116532,9.758131,9.878213,9.878213,33.470528,8.213782,5.2742257
2016/7/8,觀音,3.9,10.0,12.9,13.0,11.0,27.0,3.0,2.3225703,16.625166,16.785,16.785,27.26018,9.558762,6.883787
2016/7/8,觀音,3.6,10.0,12.6,13.0,14.0,25.0,3.0,2.4589071,22.274647,22.689758,22.689758,19.626667,11.692661,8.991321
2016/7/8,觀音,3.3,12.0,14.4,14.0,15.0,22.0,5.0,2.1437914,32.064587,33.39951,33.39951,9.814918,12.607506,9.81461
2016/7/8,觀音,3.8,8.1,9.6,9.6,19.0,25.0,7.0,2.173265,17.84204,18.350996,18.350996,20.911972,9.724791,7.180996
2016/7/8,觀音,3.0,7.2,8.5,8.5,22.0,27.0,10.0,2.1438992,9.864108,11.3477545,11.347754,27.13295,8.7631035,6.2597046
2016/7/9,觀音,1.9,4.7,5.800000000000001,5.8,22.0,36.0,9.0,1.9467722,9.516216,13.011295,13.011294,29.690605,9.136577,6.463907
2016/7/9,觀音,2.0,8.4,9.6,9.5,9.7,31.0,6.0,1.743509,11.674476,14.597984,14.597984,31.81985,9.503087,6.885193
2016/7/9,觀音,2.5,8.2,9.5,9.5,6.3,24.0,7.0,1.4712595,8.617717,10.587564,10.587564,38.142998,8.388899,6.0125093
2016/7/9,觀音,3.8,14.0,15.2,15.0,3.5,21.0,5.0,1.8099155,6.752338,8.664206,8.664205,44.99113,8.484346,6.4826026
2016/7/9,觀音,4.1,14.0,15.9,16.0,1.6,27.0,8.0,2.6344066,5.15457,6.0507417,6.0507417,51.683327,8.6242895,6.5664334
2016/7/9,觀音,3.9,15.0,17.0,17.0,1.5,33.0,8.0,2.557703,3.8883834,4.5878973,4.5878973,56.215744,9.108852,5.8071303
2016/7/9,觀音,4.2,16.0,23.4,24.0,1.7,35.0,11.0,2.1715093,3.8608649,4.605112,4.605112,56.265404,12.18163,6.8746834
2016/7/9,觀音,4.8,15.0,25.0,25.0,4.6,35.0,9.0,2.1336856,5.5372677,6.148715,6.148715,62.50941,21.528898,14.275725
2016/7/9,觀音,3.3,9.9,17.4,17.0,11.0,40.0,8.0,2.2112374,7.4960513,8.106363,8.106363,58.445553,17.984982,12.371896
2016/7/9,觀音,3.1,9.5,14.8,15.0,15.0,39.0,8.0,1.33889,7.862047,8.527636,8.527636,49.552937,11.469654,6.8641
2016/7/9,觀音,3.3,9.0,13.1,13.0,23.0,48.0,9.0,1.4424261,6.662895,7.0435576,7.043558,44.551144,8.787202,5.2210593
2016/7/9,觀音,2.2,7.2,10.3,10.0,25.0,46.0,10.0,2.3795927,6.936759,7.094998,7.094998,42.039116,8.654431,5.139695
2016/7/9,觀音,1.5,4.9,6.0,5.9,29.0,45.0,6.0,3.5658085,8.991868,9.096347,9.096347,37.98468,9.516836,5.7244897
2016/7/9,觀音,2.9,5.6,6.699999999999999,6.6,36.0,40.0,9.0,3.0769475,11.424273,11.52671,11.52671,34.54639,11.633474,7.370359
2016/7/9,觀音,1.9,5.4,6.4,6.4,41.0,38.0,8.0,2.7905653,11.204025,11.294624,11.294624,33.692627,11.750791,7.966233
2016/7/9,觀音,1.7,8.8,9.700000000000001,9.7,35.0,45.0,8.0,2.609247,14.541378,14.610888,14.610888,29.730656,9.123794,6.456317
2016/7/9,觀音,1.6,7.0,7.5,7.5,30.0,39.0,7.0,2.105809,14.292055,14.34728,14.34728,28.295513,8.837278,6.3024416
2016/7/9,觀音,1.6,11.0,11.9,12.0,23.0,38.0,12.0,0.94662976,6.1822243,6.239534,6.2395344,31.917435,9.729753,7.064902
2016/7/9,觀音,1.7,12.0,12.9,13.0,19.0,33.0,12.0,0.8999004,4.82353,4.8791766,4.8791766,30.821905,7.7900124,5.2739
2016/7/9,觀音,2.2,23.0,24.2,24.0,12.0,30.0,13.0,1.0592694,4.026952,4.082336,4.082336,30.350584,7.5627713,4.8647304
2016/7/9,觀音,2.8,18.0,19.1,19.0,16.0,33.0,5.0,1.0846803,4.090596,4.1482363,4.148236,29.896421,7.40804,4.658496
2016/7/9,觀音,4.1,17.0,17.7,18.0,17.0,32.0,11.0,1.4730337,5.034511,5.1095,5.1094995,28.80971,8.122983,4.526652
2016/7/9,觀音,3.0,21.0,21.5,21.0,18.0,37.0,10.0,1.9127133,6.3451552,6.5478992,6.5478992,27.126959,8.57497,4.426867
2016/7/9,觀音,3.5,19.0,19.5,19.0,16.0,42.0,16.0,1.6498466,6.018745,7.25643,7.25643,28.33243,9.440805,5.218656
2016/7/10,觀音,3.6,24.0,24.8,25.0,9.8,41.0,9.0,1.1067896,6.8911657,9.14402,9.144019,33.00919,13.9984455,8.877856
2016/7/10,觀音,2.6,19.0,19.6,20.0,8.1,46.0,8.0,0.7436588,4.7972884,6.4772997,6.4772997,42.81862,17.744413,11.824246
2016/7/10,觀音,3.3,18.0,19.2,20.0,4.8,35.0,7.0,0.6178908,4.228472,5.5957937,5.5957937,53.452152,24.681492,16.09649
2016/7/10,觀音,3.4,25.0,28.5,29.0,2.9,33.0,9.0,0.6613574,3.8299708,4.929896,4.9298954,62.696964,27.846481,17.684475
2016/7/10,觀音,2.6,23.0,26.1,26.0,1.8,30.0,12.0,1.0977485,4.2419496,5.147362,5.147362,68.632286,28.364292,17.581205
2016/7/10,觀音,3.1,28.0,36.8,37.0,1.8,38.0,11.0,1.2940719,4.549849,5.4921455,5.4921455,68.4397,22.132387,14.174678
2016/7/10,觀音,3.9,24.0,38.0,38.0,7.5,39.0,9.0,1.093915,5.543036,6.9198065,6.919807,71.97579,15.396053,11.169401
2016/7/10,觀音,3.5,9.5,14.7,15.0,18.0,40.0,11.0,1.8236746,4.7493267,5.6653476,5.6653476,78.45503,12.641635,8.948712
2016/7/10,觀音,2.0,6.4,9.600000000000001,9.7,30.0,36.0,8.0,1.6943048,4.238948,4.838932,4.8389325,88.497734,12.6982765,9.18638
2016/7/10,觀音,3.4,10.0,12.6,13.0,41.0,39.0,12.0,1.6679757,5.0398183,5.6005554,5.6005554,90.49615,12.710429,9.518843
2016/7/10,觀音,3.6,13.0,15.7,16.0,48.0,38.0,12.0,2.2250571,6.42813,6.8405995,6.840599,84.929665,14.347715,10.719676
2016/7/10,觀音,2.3,6.8,9.0,9.1,56.0,40.0,17.0,2.5022264,12.809813,12.91936,12.919361,71.584885,17.853811,13.213233
2016/7/10,觀音,2.3,3.8,5.3,5.3,53.0,44.0,18.0,2.6713386,14.197095,14.265689,14.265689,53.67611,17.961414,11.965348
2016/7/10,觀音,2.0,3.7,5.0,4.9,52.0,38.0,14.0,2.8781357,12.809013,12.925359,12.925358,43.368736,17.95177,9.608474
2016/7/10,觀音,1.7,3.1,4.4,4.5,56.0,36.0,11.0,2.6680822,15.11955,15.348258,15.348257,33.838123,14.174019,8.014322
2016/7/10,觀音,1.1,3.1,4.3,4.3,53.0,28.0,11.0,1.4788085,13.971211,14.285709,14.285709,28.423298,11.668638,7.830079
2016/7/10,觀音,1.4,9.0,10.6,11.0,40.0,28.0,10.0,1.4081191,11.922242,12.217222,12.217222,25.725075,10.462759,6.714759
2016/7/10,觀音,1.4,13.0,15.1,15.0,30.0,22.0,11.0,1.577776,10.582569,10.831361,10.831361,24.216612,10.80026,6.6800995
2016/7/10,觀音,1.7,14.0,15.8,16.0,28.0,25.0,9.0,1.7379372,10.4051695,10.629313,10.629314,22.622501,12.036352,7.3573117
2016/7/10,觀音,2.3,19.0,20.5,20.0,22.0,30.0,11.0,1.8561682,9.969271,10.164173,10.164173,22.439882,13.199941,7.84131
2016/7/10,觀音,2.6,15.0,16.3,16.0,20.0,35.0,13.0,2.0183346,10.632574,10.908321,10.90832,20.582191,13.806759,7.7989244
2016/7/10,觀音,3.0,11.0,12.4,13.0,25.0,41.0,10.0,1.9680545,10.368883,10.744638,10.744638,19.883451,12.96949,7.3268867
2016/7/10,觀音,1.8,8.7,10.0,10.0,23.0,43.0,10.0,1.7385579,9.120912,9.654551,9.65455,20.243162,12.572372,7.3561263
2016/7/10,觀音,1.7,8.8,10.0,9.9,22.0,44.0,8.0,1.4622893,7.91807,10.181035,10.181036,22.695238,11.685609,6.755081
2016/7/11,觀音,1.6,8.9,10.200000000000001,10.0,19.0,36.0,11.0,1.2489874,7.6831493,10.944404,10.944404,26.452824,11.519287,6.7026515
2016/7/11,觀音,3.8,11.0,12.3,12.0,14.0,33.0,10.0,1.0805115,6.738258,9.296477,9.296477,37.01723,11.63985,7.5819473
2016/7/11,觀音,2.7,11.0,12.4,13.0,18.0,35.0,9.0,1.0111363,5.607205,7.28863,7.28863,52.00833,13.425047,9.13987
2016/7/11,觀音,3.8,16.0,17.1,17.0,14.0,30.0,13.0,1.0479562,5.818552,7.5264254,7.526425,61.59602,17.055744,10.969088
2016/7/11,觀音,4.0,17.0,17.9,18.0,9.3,33.0,13.0,1.6546237,5.857215,7.7713447,7.771344,61.14829,19.196102,11.525131
2016/7/11,觀音,2.8,12.0,12.5,13.0,14.0,32.0,19.0,2.203103,5.1667895,6.9206243,6.9206247,60.948967,19.392338,11.375137
2016/7/11,觀音,2.5,9.0,10.0,10.0,17.0,41.0,12.0,1.5123669,4.382931,6.3576355,6.3576355,47.595013,11.232836,6.146219
2016/7/11,觀音,3.2,9.1,12.1,12.0,19.0,37.0,13.0,1.1281966,3.8977308,5.695109,5.695109,43.95538,9.9332905,4.7716136
2016/7/11,觀音,3.0,9.2,12.7,13.0,24.0,28.0,10.0,1.2900636,4.0415177,5.5524483,5.5524483,46.29941,9.419891,4.7055993
2016/7/11,觀音,2.6,8.2,10.799999999999999,11.0,34.0,23.0,14.0,2.2750545,6.8264356,8.823799,8.823799,45.05499,12.126755,7.120592
2016/7/11,觀音,2.6,5.3,6.6,6.6,35.0,27.0,8.0,2.320422,9.991586,11.5767145,11.576714,46.397297,13.616726,9.402498
2016/7/11,觀音,1.7,3.1,3.8,3.8,34.0,34.0,5.0,1.9848698,12.580517,12.966881,12.966882,46.50975,12.300349,9.358746
2016/7/11,觀音,1.4,2.6,3.3,3.3,31.0,33.0,1.0,1.6913321,13.774423,14.073244,14.073244,39.148666,12.169271,9.05006
2016/7/11,觀音,2.0,2.9,3.8,3.8,,,,2.2061949,14.772331,15.322208,15.322208,24.856184,11.59687,6.969305
2016/7/11,觀音,,,,,29.0,34.0,18.0,1.826417,15.16824,15.66045,15.66045,22.481478,9.513714,6.222849
2016/7/11,觀音,1.6,,,,27.0,31.0,17.0,1.5921986,14.439642,14.959536,14.959535,19.360973,8.001229,5.276698
2016/7/11,觀音,1.8,5.0,6.2,6.2,31.0,29.0,20.0,1.5877777,13.998841,14.67398,14.67398,15.708704,7.7373586,4.8424935
2016/7/11,觀音,2.4,4.3,5.4,5.4,24.0,25.0,8.0,1.3985608,10.809789,11.438709,11.438709,16.348488,6.811357,4.2635865
2016/7/11,觀音,2.2,10.0,11.0,11.0,19.0,26.0,11.0,1.4734839,9.735631,10.463136,10.463136,15.113545,6.1022987,3.6216333
2016/7/11,觀音,3.1,22.0,23.2,23.0,16.0,36.0,11.0,1.4446543,7.8601966,8.470905,8.470905,17.147272,5.0065913,2.8691742
2016/7/11,觀音,3.1,19.0,20.1,20.0,15.0,34.0,11.0,1.366559,7.189191,7.8016458,7.8016458,17.737347,5.66154,3.1988072
2016/7/11,觀音,2.9,14.0,15.0,15.0,13.0,33.0,11.0,1.3282698,6.728377,7.3547373,7.3547373,18.616901,5.4767604,3.0843725
2016/7/11,觀音,2.5,10.0,10.7,11.0,13.0,28.0,12.0,1.2883612,7.660269,8.651024,8.651024,17.97672,5.2109084,2.796841
2016/7/11,觀音,2.1,7.4,8.0,8.0,14.0,28.0,7.0,0.86953306,6.141024,8.649475,8.649475,20.686413,4.2449646,2.3870773
2016/7/12,觀音,2.4,7.2,7.9,7.9,15.0,28.0,8.0,0.7215478,5.5084267,8.734582,8.734582,23.849447,5.4672174,3.1063888
2016/7/12,觀音,2.5,3.9,4.6,4.6,20.0,23.0,6.0,0.7165134,5.6614714,8.808827,8.808827,30.184534,7.28183,4.4819803
2016/7/12,觀音,2.3,4.7,5.4,5.4,16.0,17.0,7.0,0.72617286,5.1922398,7.56663,7.56663,40.324306,7.9269958,5.5036726
2016/7/12,觀音,1.8,8.2,8.899999999999999,8.8,12.0,18.0,2.0,0.73536706,4.3734426,6.0558414,6.055842,49.419712,8.389196,6.1853223
2016/7/12,觀音,2.7,6.9,7.5,7.5,15.0,16.0,8.0,1.0142001,4.512136,6.14575,6.1457496,54.72269,10.759926,7.505204
2016/7/12,觀音,2.5,9.3,10.0,10.0,12.0,25.0,13.0,1.140861,4.201197,5.5270433,5.527044,61.624718,13.043467,8.9135
2016/7/12,觀音,1.9,9.1,11.6,12.0,13.0,27.0,13.0,1.3898835,4.3654847,6.091754,6.091754,51.9074,11.798832,7.4343605
2016/7/12,觀音,2.4,11.0,15.4,15.0,14.0,40.0,14.0,1.3130713,4.4888577,6.1451864,6.145187,52.387672,11.687169,8.824324
2016/7/12,觀音,2.5,8.6,12.3,12.0,19.0,35.0,11.0,0.76040524,4.535857,5.670803,5.670803,62.85554,8.675308,7.418312
2016/7/12,觀音,2.1,6.1,8.6,8.5,34.0,39.0,11.0,0.8044613,5.6555405,7.0645986,7.0645986,49.934372,7.0533056,6.1848335
2016/7/12,觀音,1.9,5.1,6.3999999999999995,6.3,43.0,35.0,11.0,1.332479,8.661086,10.030049,10.030049,45.441437,10.136333,7.6880302
2016/7/12,觀音,2.9,5.6,6.699999999999999,6.7,47.0,40.0,7.0,1.1105223,9.357419,9.7901945,9.7901945,38.781574,8.82002,6.465968
2016/7/12,觀音,3.5,5.1,6.199999999999999,6.1,50.0,48.0,26.0,1.0052447,8.446313,8.656711,8.656711,35.746567,7.8094196,5.436515
2016/7/12,觀音,3.1,4.7,5.800000000000001,5.8,48.0,48.0,24.0,1.4215776,12.4636755,12.838031,12.838031,26.353716,11.086422,6.9311967
2016/7/12,觀音,3.1,4.6,5.6,5.7,46.0,52.0,27.0,1.3228741,11.878967,12.53737,12.53737,19.306269,8.426807,5.3192444
2016/7/12,觀音,3.7,5.3,6.699999999999999,6.7,39.0,41.0,8.0,1.4045613,11.734478,12.450012,12.450012,15.833575,8.31002,4.801017
2016/7/12,觀音,3.2,5.7,7.2,7.2,44.0,45.0,12.0,1.4440943,11.192266,11.9425535,11.9425535,15.715441,10.110434,5.317571
2016/7/12,觀音,2.3,4.3,5.2,5.2,48.0,41.0,15.0,1.3332582,10.350763,11.281435,11.281435,15.22372,9.721046,4.511242
2016/7/12,觀音,2.5,5.3,6.0,6.0,23.0,41.0,18.0,1.3404202,9.995067,10.975062,10.975063,14.568233,10.58724,4.5520573
2016/7/12,觀音,1.7,5.5,6.0,6.0,22.0,36.0,9.0,1.4110218,9.064875,9.902928,9.902929,15.325455,9.693079,4.1017256
2016/7/12,觀音,2.0,4.6,5.1,5.1,20.0,28.0,3.0,1.6414242,10.112453,11.02156,11.02156,13.659693,10.14337,4.505711
2016/7/12,觀音,3.0,7.1,7.5,7.5,18.0,24.0,6.0,1.5832087,9.594235,10.51624,10.51624,13.9298315,9.20143,4.194759
2016/7/12,觀音,1.9,6.9,7.300000000000001,7.3,17.0,19.0,6.0,1.4702015,9.666213,10.854048,10.854048,15.003934,8.837886,3.620258
2016/7/12,觀音,2.1,7.3,7.8,7.8,16.0,22.0,11.0,1.3238442,7.6653614,10.830635,10.830635,18.331722,9.438633,3.9165738
2016/7/13,觀音,4.5,7.0,7.5,7.5,14.0,27.0,7.0,1.1807808,7.279458,11.850534,11.850535,21.10314,11.76486,4.9803553
2016/7/13,觀音,4.2,8.7,9.299999999999999,9.3,13.0,29.0,9.0,1.3375399,7.3399334,12.198391,12.19839,25.228163,14.532347,6.519221
2016/7/13,觀音,3.5,6.4,7.0,7.0,22.0,31.0,3.0,2.0679133,6.9790034,11.205093,11.205094,31.514004,17.763937,8.249355
2016/7/13,觀音,3.0,6.0,6.5,6.5,21.0,31.0,6.0,2.3361897,5.388388,8.106696,8.106696,40.81841,22.890038,9.838101
2016/7/13,觀音,2.0,6.7,7.1000000000000005,7.1,19.0,33.0,8.0,2.3415189,4.7116723,6.763789,6.7637887,48.57421,26.197338,11.074309
2016/7/13,觀音,1.5,7.3,7.8999999999999995,7.9,18.0,29.0,11.0,1.5745351,4.238009,6.245284,6.2452846,45.965527,24.152092,9.809024
2016/7/13,觀音,1.9,6.1,7.699999999999999,7.6,19.0,29.0,14.0,0.94570345,3.8679426,5.9196954,5.9196954,40.88658,19.759922,7.5787687
2016/7/13,觀音,2.7,8.3,11.9,12.0,19.0,40.0,10.0,0.96189463,3.8582342,5.984959,5.984959,37.574963,16.621525,5.9377213
2016/7/13,觀音,2.3,5.7,8.7,8.7,25.0,38.0,8.0,0.94613236,4.101074,6.294504,6.294504,34.765118,17.29678,6.119392
2016/7/13,觀音,2.0,4.8,6.6,6.6,31.0,31.0,6.0,1.0006962,4.266586,6.2261567,6.2261567,32.867935,16.318089,5.6932316
2016/7/13,觀音,2.6,5.0,6.5,6.5,38.0,24.0,5.0,1.5018024,5.562018,7.0559845,7.055985,32.20972,13.492821,5.2307105
2016/7/13,觀音,3.4,5.4,6.9,6.9,41.0,30.0,41.0,2.3337262,9.032088,9.750965,9.750965,30.069807,13.765652,5.6764784
2016/7/13,觀音,1.8,10.0,14.3,14.0,38.0,37.0,,2.3841798,9.641903,10.158662,10.158661,26.661371,13.266923,4.8261147
2016/7/13,觀音,2.3,17.0,24.2,24.0,38.0,32.0,46.0,2.4013035,10.460938,11.064387,11.064388,22.299845,14.607424,4.6208715
2016/7/13,觀音,1.8,3.2,4.4,4.5,31.0,38.0,14.0,2.5713277,10.232442,10.896758,10.896758,22.057283,14.950078,4.928161
2016/7/13,觀音,1.0,1.6,2.5,2.5,32.0,37.0,18.0,3.1298027,11.9320965,12.652653,12.652653,20.107904,16.079384,5.510108
2016/7/13,觀音,1.2,1.9,2.7,2.7,28.0,49.0,13.0,3.4341173,16.684904,17.609581,17.609581,15.32572,20.022854,8.296267
2016/7/13,觀音,1.7,2.8,3.5999999999999996,3.6,32.0,37.0,15.0,2.8919537,17.718151,18.846466,18.846468,12.627091,24.690123,11.380997
2016/7/13,觀音,1.6,3.4,4.1,4.1,27.0,39.0,7.0,2.8865836,18.188272,19.909967,19.909967,9.10945,24.199457,10.521919
2016/7/13,觀音,1.6,3.4,4.0,4.0,24.0,31.0,12.0,2.4034703,16.334429,17.956476,17.956476,10.392248,22.919312,8.923841
2016/7/13,觀音,1.7,3.6,4.2,4.2,26.0,37.0,8.0,1.9362977,13.734173,14.982252,14.982252,12.596443,17.927843,6.97009
2016/7/13,觀音,1.7,3.2,3.7,3.8,21.0,33.0,8.0,2.2373831,14.429672,15.810894,15.810896,11.575369,18.401026,7.1817875
2016/7/13,觀音,2.4,6.4,7.0,7.0,14.0,32.0,8.0,2.2408757,13.732339,15.422596,15.422597,12.268493,18.589613,7.236668
2016/7/13,觀音,1.8,7.8,8.2,8.2,12.0,36.0,20.0,2.0313225,10.243259,14.313625,14.313625,16.929604,15.723559,6.3282247
2016/7/14,觀音,1.3,5.8,6.3,6.3,13.0,39.0,20.0,2.5287516,8.848099,14.434612,14.434613,20.273966,15.100504,6.6532345
2016/7/14,觀音,1.7,6.4,6.9,6.9,13.0,40.0,19.0,2.9289112,8.826991,15.004844,15.004845,23.798391,16.53567,7.9466434
2016/7/14,觀音,2.7,10.0,10.6,11.0,7.8,36.0,9.0,3.235788,9.250087,15.100313,15.100313,30.06727,20.574509,10.396496
2016/7/14,觀音,3.2,17.0,17.7,18.0,3.3,31.0,11.0,3.5987198,8.256953,13.008997,13.008997,36.132454,24.793259,12.136461
2016/7/14,觀音,4.2,13.0,13.7,14.0,5.1,33.0,9.0,2.364275,5.7862115,8.874898,8.874898,41.126175,23.031826,10.742582
2016/7/14,觀音,3.1,14.0,15.4,15.0,4.8,34.0,8.0,1.3007448,4.3959846,6.947487,6.9474874,38.540516,18.920845,8.555337
2016/7/14,觀音,3.1,9.7,12.799999999999999,13.0,9.4,41.0,10.0,0.9578475,3.8625548,6.36497,6.36497,33.99487,15.407777,6.665648
2016/7/14,觀音,2.5,7.5,11.3,11.0,15.0,41.0,10.0,0.86693823,3.6700964,6.106741,6.1067414,31.469475,14.137731,5.8726926
2016/7/14,觀音,3.8,8.0,12.0,12.0,18.0,41.0,23.0,0.8962658,3.9840834,6.384654,6.384654,30.995275,13.949899,5.975391
2016/7/14,觀音,5.5,8.3,12.700000000000001,13.0,22.0,40.0,40.0,1.0119499,4.561664,6.7263565,6.7263565,31.60135,14.541136,6.2442627
2016/7/14,觀音,3.4,5.4,7.5,7.5,35.0,37.0,37.0,0.8765546,4.6709027,6.294188,6.294188,27.55269,11.097757,4.654784
2016/7/14,觀音,2.4,4.4,5.4,5.4,,34.0,34.0,1.0964044,5.89152,6.7488904,6.7488904,25.351034,9.428665,3.9753895
2016/7/14,觀音,2.3,3.7,4.6000000000000005,4.6,33.0,40.0,13.0,2.7843516,11.79685,12.729318,12.729317,19.324814,9.009251,4.1139655
2016/7/14,觀音,1.7,3.6,4.8,4.8,30.0,39.0,17.0,4.28659,17.114498,18.620035,18.620035,12.128493,11.492388,4.7440085
2016/7/14,觀音,1.6,6.6,9.6,9.6,28.0,41.0,11.0,3.86421,15.450342,16.890057,16.890057,12.708697,13.615591,4.7408805
2016/7/14,觀音,2.0,2.5,3.5,3.5,28.0,30.0,15.0,3.4425826,14.838917,16.029037,16.029037,13.4109,14.198304,5.275029
2016/7/14,觀音,2.3,3.0,4.0,4.0,30.0,31.0,15.0,2.3579583,15.692582,17.004942,17.004942,12.113252,14.864522,6.4126067
2016/7/14,觀音,2.1,3.2,4.0,4.1,24.0,35.0,13.0,1.8271897,14.899789,16.293531,16.293531,12.327945,16.253416,6.8135567
2016/7/14,觀音,2.2,3.7,4.6000000000000005,4.6,22.0,48.0,13.0,1.601976,13.505421,14.841386,14.841386,12.836863,17.78865,7.3034477
2016/7/14,觀音,1.5,2.6,3.3,3.3,21.0,50.0,12.0,1.6264155,12.6784935,13.98378,13.983781,12.817279,18.19002,7.353305
2016/7/14,觀音,1.3,2.1,2.7,2.6,20.0,45.0,11.0,1.7912703,13.2807045,14.697741,14.69774,11.671096,18.856112,7.6795936
2016/7/14,觀音,1.7,2.7,3.3000000000000003,3.3,17.0,37.0,14.0,2.2521257,14.084507,15.681803,15.681803,10.472095,19.890255,8.240807
2016/7/14,觀音,1.9,5.7,6.3,6.3,13.0,41.0,10.0,2.8899884,14.566178,16.763584,16.763582,9.910683,20.306461,8.590103
2016/7/14,觀音,2.0,7.0,7.5,7.5,12.0,40.0,11.0,3.1347375,11.3858595,16.98518,16.985182,13.66369,19.601864,8.499726
2016/7/15,觀音,2.3,5.6,6.1,6.0,15.0,40.0,8.0,3.18378,9.257956,15.885774,15.885774,17.568253,18.12289,8.316057
2016/7/15,觀音,2.0,3.8,4.2,4.2,16.0,42.0,10.0,2.7314162,8.578255,15.099489,15.09949,21.69038,18.21624,8.764246
2016/7/15,觀音,1.7,6.2,6.7,6.6,13.0,50.0,11.0,3.6262772,8.54479,15.147142,15.147142,25.064646,21.531876,10.521301
2016/7/15,觀音,1.5,11.0,11.8,11.0,10.0,50.0,6.0,3.006908,6.0632143,10.55102,10.551021,29.18175,22.246992,10.21733
2016/7/15,觀音,2.9,9.2,9.799999999999999,9.8,11.0,40.0,15.0,1.4251591,3.5854409,5.855977,5.8559766,35.987186,18.980658,8.354888
2016/7/15,觀音,3.1,8.3,9.100000000000001,9.1,11.0,37.0,13.0,0.91268456,3.1119463,5.094314,5.094314,36.267685,17.357075,7.2842126
2016/7/15,觀音,3.6,7.7,10.2,10.0,12.0,34.0,21.0,0.8124941,3.193597,5.2382874,5.238287,35.469933,17.263325,6.7737427
2016/7/15,觀音,3.3,7.1,10.899999999999999,11.0,15.0,39.0,14.0,0.6972212,3.1637316,5.2217684,5.221769,33.152447,15.928812,5.971265
2016/7/15,觀音,3.8,6.6,9.8,9.8,21.0,42.0,15.0,0.6939106,3.2625806,5.201168,5.201168,32.579266,15.57383,5.9763746
2016/7/15,觀音,3.6,6.1,8.899999999999999,9.0,27.0,44.0,11.0,0.79022807,3.732049,5.5331492,5.5331492,32.48415,15.127067,5.7198944
2016/7/15,觀音,2.3,3.7,5.1,5.1,28.0,51.0,17.0,1.0670971,4.5834503,5.9923515,5.992352,31.142717,15.940241,5.799643
2016/7/15,觀音,2.0,2.8,3.9,4.0,30.0,47.0,20.0,2.2640202,8.618031,9.46442,9.46442,26.574392,17.70352,6.2642517
2016/7/15,觀音,1.5,2.0,2.9,2.9,25.0,51.0,22.0,3.291963,12.554738,13.452503,13.452503,19.428453,18.983892,6.9959044
2016/7/15,觀音,1.4,1.7,2.5,2.6,23.0,45.0,12.0,3.3773186,14.257891,15.449221,15.449222,14.036103,19.422161,7.491333
2016/7/15,觀音,1.5,1.7,2.4,2.3,25.0,46.0,10.0,2.8164415,14.583662,15.935484,15.935484,12.380183,19.472097,7.483335
2016/7/15,觀音,1.4,1.9,2.5999999999999996,2.6,24.0,38.0,14.0,2.3058934,13.678125,14.936514,14.936514,12.648546,20.077919,7.695977
2016/7/15,觀音,1.3,1.9,2.8,2.8,23.0,45.0,15.0,1.9877323,13.362912,14.59685,14.59685,12.706123,20.786415,8.158481
2016/7/15,觀音,1.7,2.7,3.7,3.6,24.0,47.0,21.0,1.5037677,12.39712,13.51685,13.51685,13.370454,20.800713,8.541137
2016/7/15,觀音,2.4,5.3,6.2,6.2,18.0,50.0,15.0,1.311436,11.325974,12.430866,12.430866,13.895668,21.797623,9.067528
2016/7/15,觀音,1.6,4.2,5.0,5.0,17.0,34.0,13.0,1.2529385,10.70224,11.813435,11.813435,14.198832,22.103613,8.967601
2016/7/15,觀音,1.7,3.0,3.5,3.6,14.0,28.0,6.0,1.2362212,10.646955,11.78004,11.78004,14.077695,22.0891,9.215469
2016/7/15,觀音,2.8,11.0,11.8,12.0,5.5,36.0,9.0,1.2749612,10.43837,11.636849,11.636849,14.185677,20.960007,8.946359
2016/7/15,觀音,2.6,11.0,11.7,12.0,5.5,45.0,12.0,1.4425548,10.497664,11.993667,11.993667,13.781454,21.14384,9.08901
2016/7/15,觀音,1.8,12.0,12.7,13.0,4.3,47.0,12.0,1.6290389,8.126526,11.650423,11.650423,16.792397,20.428204,8.980342
